"product_id";"video_link_github";"title";"price";"product_link";"availability";"condition";"description";"image_link";"additional_image_link";"quantity_to_sell_on_facebook"
"DPS-WP-20260524-1121-001";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour%20Science/Golden_Hour_Science.mp4";"Golden Hour Science";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510499043";"in stock";"new";"";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour%20Science/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour%20Science/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour%20Science/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour%20Science/4.png";"999"
"DPS-WP-20260524-1121-002";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour/Golden_Hour.mp4";"Farmhouse Kitchen Window Wallpaper | Ethereal 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510499073";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. This farmhouse kitchen window brings soft pastels, golden hour warmth, and a nostalgic dreamy mood that grounds without overwhelming. Handpicked for visual harmony, not just aesthetic novelty.

What you get: 5 high-resolution image files in stunning 4K resolution. Use as a desktop wallpaper to transform your workspace, or set as your Zoom, Teams, or virtual meeting background. Simply download, extract, and upload to your device or video conferencing platform.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Golden%20Hour/4.png";"999"
"DPS-WP-20260524-1121-003";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Neon%20Desert%20Glow/Neon_Desert_Glow.mp4";"Cyberpunk Sunset Wallpaper | Pastel Neon 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510500832";"in stock";"new";"Built for screens that mean business. The color palette pulls from digital infrastructure — neon pastels bleeding into fiery reds and oranges, a glowing desert sunset that feels like the edge of tomorrow. High contrast, layered depth, and enough visual tension to keep things interesting without becoming noise. A background that matches the energy of the work.

You get 5 high-resolution image files in 4K resolution, ready to use as desktop wallpaper, Zoom backgrounds, or Teams virtual meeting backdrops. Download, load, and go — no installation needed.

For setups where the aesthetic isn't decoration — it's signal.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Neon%20Desert%20Glow/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Neon%20Desert%20Glow/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Neon%20Desert%20Glow/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Neon%20Desert%20Glow/4.png";"999"
"DPS-WP-20260524-1121-004";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Lavender%20Dreams%20Glow/Lavender_Dreams_Glow.mp4";"Lavender Dreams Glow";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510500876";"in stock";"new";"";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Lavender%20Dreams%20Glow/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Lavender%20Dreams%20Glow/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Lavender%20Dreams%20Glow/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Lavender%20Dreams%20Glow/4.png";"999"
"DPS-WP-20260524-1121-005";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Twilight%20Bridge/Twilight_Bridge.mp4";"Stone Bridge Swimming Hole Wallpaper | Minimalist 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510499193";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty.

This minimalist line-art composition captures a community swimming hole beneath an ancient stone bridge, rendered in dramatic black and white with ethereal water effects. The high-angle perspective draws you into a suspended moment — swimmers on moss-covered walls, rippling refraction dancing across the water surface, organic architectural detail in every line.

What's included: 5 high-resolution image files in 4K resolution, ready to use as desktop wallpaper or Zoom/Teams background. Download, open in your image viewer or conferencing app, and set as background. For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Twilight%20Bridge/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Twilight%20Bridge/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Twilight%20Bridge/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-24/Twilight%20Bridge/4.png";"999"
"DPS-WP-20260525-1131-001";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Ridge%20Victory/Ridge_Victory.mp4";"Mountain Bike Ridge Wallpaper | Adventure 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510859334";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Golden hour light breaks across an alpine ridge while mountain bikers crest the peak, layered valleys disappearing into mist below. Forest greens and warm browns create a grounded, optimistic mood without distraction.

You get 5 high-resolution image files in 4K resolution, delivered instantly as a Digital Download. Use as desktop wallpaper, Zoom background, Teams meeting backdrop, or virtual event screen. Download, open in your browser or image viewer, set as background — no installation needed.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Ridge%20Victory/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Ridge%20Victory/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Ridge%20Victory/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Ridge%20Victory/4.png";"999"
"DPS-WP-20260525-1131-002";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Arctic%20Orchard/Arctic_Orchard.mp4";"Arctic Orchard";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510859406";"in stock";"new";"";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Arctic%20Orchard/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Arctic%20Orchard/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Arctic%20Orchard/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Arctic%20Orchard/4.png";"999"
"DPS-WP-20260525-1131-003";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Urban%20Charge/Urban_Charge.mp4";"Courier Depot Wallpaper | Neon Urban 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510859464";"in stock";"new";"Built for screens that mean business. The color palette pulls from digital infrastructure — the kind of visual language that shows up in server rooms, late-night coding sessions, and setups where the aesthetic is part of the workflow. High contrast, layered depth, and enough visual tension to keep things interesting without becoming noise. A background that matches the energy of the work.

This bundle includes 5 high-resolution image files in 4K resolution. Each file works seamlessly as a desktop wallpaper or Zoom/Teams background. Simply download, extract, and set as your desktop background or upload to your video conferencing platform.

For setups where the aesthetic isn't decoration — it's signal.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Urban%20Charge/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Urban%20Charge/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Urban%20Charge/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Urban%20Charge/4.png";"999"
"DPS-WP-20260525-1131-004";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Aegean%20Neon%20Dreams/Aegean_Neon_Dreams.mp4";"Aegean Cliffside Wallpaper | Ethereal Neon 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510859011";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty.

This bundle includes 5 high-resolution image files in 4K, each capturing the same Aegean terrace with warm blue hour light, bougainvillea silhouettes, and soft neon geometry layered through luminous fog. The palette balances gold and ivory luxury with ethereal atmospheric depth — nostalgic yet modern, grounded yet dreamlike.

Use as desktop wallpaper, Zoom/Teams background, or any screen that needs visual calm with character. Download, extract, and set immediately — no printing, no shipping.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Aegean%20Neon%20Dreams/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Aegean%20Neon%20Dreams/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Aegean%20Neon%20Dreams/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Aegean%20Neon%20Dreams/4.png";"999"
"DPS-WP-20260525-1131-005";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Alpine%20Glow%20Mirror/Alpine_Glow_Mirror.mp4";"Mountain Lake Alpenglow Wallpaper | Ethereal 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4510859638";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

What you get: 5 high-resolution image files in 4K resolution. Each features a dreamy mountain lake at golden hour, with mirrored alpenglow peaks, soft lavender and peach tones, and an ethereal luminous haze. Perfect for your desktop wallpaper, Zoom background, Teams call backdrop, or any screen that needs a moment of calm.

Simply download, unzip, and set as your wallpaper or virtual meeting background. For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Alpine%20Glow%20Mirror/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Alpine%20Glow%20Mirror/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Alpine%20Glow%20Mirror/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-25/Alpine%20Glow%20Mirror/4.png";"999"
"DPS-WP-20260528-1159-001";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Sprint%20Board%20Blues/Sprint_Board_Blues.mp4";"Sprint Board Wallpaper | Moody Tech 4K Desktop";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4512458374";"in stock";"new";"Built for screens that mean business. The color palette pulls from digital infrastructure — the kind of visual language that shows up in server rooms, late-night coding sessions, and setups where the aesthetic is part of the workflow. High contrast, layered depth, and enough visual tension to keep things interesting without becoming noise. A background that matches the energy of the work.

This bundle includes 5 high-resolution image files in stunning 4K resolution, ready to use as desktop wallpaper or virtual meeting backdrop. Each file captures the same moody sprint board motif in rich deep blue tones with cinematic lighting that grounds focused work.

Simply download, extract, and set as your desktop background or upload to your video conferencing platform. For setups where the aesthetic isn't decoration — it's signal.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Sprint%20Board%20Blues/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Sprint%20Board%20Blues/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Sprint%20Board%20Blues/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Sprint%20Board%20Blues/4.png";"999"
"DPS-WP-20260528-1159-002";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Tech%20Dreams%20Glow/Tech_Dreams_Glow.mp4";"Tech Festival Tent Wallpaper | Ethereal 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4512459056";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty.

What you get: 5 high-resolution image files in 4K resolution, ready to download and use instantly. Each file is optimized for desktop wallpaper and Zoom or Teams backgrounds. The ethereal golden hour lighting, soft lavender and peach palette, and dreamy atmospheric mist create a workspace that feels less like infrastructure and more intentional. Simply download, select your preferred file, and set as wallpaper or virtual meeting backdrop.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Tech%20Dreams%20Glow/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Tech%20Dreams%20Glow/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Tech%20Dreams%20Glow/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Tech%20Dreams%20Glow/4.png";"999"
"DPS-WP-20260528-1159-003";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Treetop%20Passage/Treetop_Passage.mp4";"Rope Bridge Treetop Adventure Wallpaper | Summer 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4512460020";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

What you get: 5 high-resolution image files in 4K resolution, featuring a whimsical street-art rope bridge suspended between wooden platforms in a summer treetop setting. Soft lavender and peach tones with optimistic daylight create a calm, creative energy perfect for any workspace. Use as a desktop wallpaper, Zoom background, or Teams meeting backdrop — simply download and set as your device background. For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Treetop%20Passage/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Treetop%20Passage/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Treetop%20Passage/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Treetop%20Passage/4.png";"999"
"DPS-WP-20260528-1159-004";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Arctic%20Joy%20Synthwave/Arctic_Joy_Synthwave.mp4";"Polar Bear Cub Synthwave Wallpaper | Retro 80s 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4512461420";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. A young polar bear cub frolics across pristine snow, rendered in vibrant retro 80s synthwave style — forest green and warm brown palette meeting neon-tinged edges. The playful energy and soft radial gradient create a tunnel composition that draws the eye inward, grounding without overwhelming. This is visual harmony that works whether you're deep in a focus session or on a video call where the background quietly says something about your taste.

You receive 5 high-resolution 4K image files ready to use instantly as desktop wallpaper, Zoom background, or Teams backdrop. Simply download, select your preferred file, and set as your background. For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Arctic%20Joy%20Synthwave/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Arctic%20Joy%20Synthwave/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Arctic%20Joy%20Synthwave/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Arctic%20Joy%20Synthwave/4.png";"999"
"DPS-WP-20260528-1159-005";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Golden%20Hour%20Care/Golden_Hour_Care.mp4";"Golden Hour Hospital Garden Wallpaper | 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4512461443";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty.

What you get: 5 high-resolution image files in 4K resolution, ready to download and use instantly. Use as a desktop wallpaper for Mac or PC, or set as your Zoom, Teams, or Google Meet background for video calls. The aerial perspective and golden-hour warmth create a contemplative, grounded mood that doesn't compete with your screen content.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Golden%20Hour%20Care/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Golden%20Hour%20Care/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Golden%20Hour%20Care/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-05-28/Golden%20Hour%20Care/4.png";"999"
